Satellite,Epoch Time,L1C,C1C
G20,2025-03-11 11:07:05,20600825.492,108258375.384
G17,2025-03-11 11:07:05,24206978.055,127208513.514
G12,2025-03-11 11:07:05,21926674.945,115225442.877
G06,2025-03-11 11:07:05,22799624.836,119813014.913
G09,2025-03-11 11:07:05,24571852.07,129125975.413
G22,2025-03-11 11:07:05,25253034.469,
G13,2025-03-11 11:07:05,23106590.758,121426132.98
G25,2025-03-11 11:07:05,23389773.031,122914089.701
G15,2025-03-11 11:07:05,25279232.219,132843307.333
G11,2025-03-11 11:07:05,21837463.68,114756848.47
G05,2025-03-11 11:07:06,21072203.695,110735386.085
G19,2025-03-11 11:07:06,21785931.703,114486117.759
G20,2025-03-11 11:07:06,20600937.414,108258963.763
G17,2025-03-11 11:07:06,24207432.031,127210899.981
G12,2025-03-11 11:07:06,21926745.641,115225818.246
G06,2025-03-11 11:07:06,22799746.539,119813655.291
G09,2025-03-11 11:07:06,24572233.219,129127980.448
G22,2025-03-11 11:07:06,25253556.445,
G13,2025-03-11 11:07:06,23105900.039,121422501.095
G25,2025-03-11 11:07:06,23389537.766,122912852.345
G15,2025-03-11 11:07:06,25278477.008,132839339.876
G11,2025-03-11 11:07:06,21837430.055,114756671.105
G05,2025-03-11 11:07:07,21071900.203,110733790.987
G19,2025-03-11 11:07:07,21786305.391,114488081.664
G20,2025-03-11 11:07:07,20601049.383,108259552.5
G17,2025-03-11 11:07:07,24207887.039,127213286.764
G12,2025-03-11 11:07:07,21926817.5,115226194.233
G06,2025-03-11 11:07:07,22799868.82,119814295.725
G09,2025-03-11 11:07:07,24572615.195,129129985.933
G22,2025-03-11 11:07:07,25254077.367,132711089.791
G13,2025-03-11 11:07:07,23105209.148,121418869.253
G25,2025-03-11 11:07:07,23389302.008,122911615.586
G15,2025-03-11 11:07:07,25277721.961,132835372.313
G11,2025-03-11 11:07:07,21837396.07,114756493.809
G05,2025-03-11 11:07:08,21071596.766,110732196.41
G19,2025-03-11 11:07:08,21786679.492,114490046.056
G20,2025-03-11 11:07:08,20601161.508,108260141.596
G17,2025-03-11 11:07:08,24208341.016,127215673.854
G12,2025-03-11 11:07:08,21926889.391,115226570.821
G06,2025-03-11 11:07:08,22799990.406,119814936.203
G09,2025-03-11 11:07:08,24572997.023,129131991.904
G22,2025-03-11 11:07:08,25254601.133,132713832.641
G13,2025-03-11 11:07:08,23104518.156,121415237.471
G25,2025-03-11 11:07:08,23389067.492,122910379.432
G15,2025-03-11 11:07:08,25276966.727,132831404.635
G11,2025-03-11 11:07:08,21837362.438,114756316.574
G05,2025-03-11 11:07:09,21071293.383,110730602.353
G19,2025-03-11 11:07:09,21787053.398,114492010.923
G20,2025-03-11 11:07:09,20601273.539,108260731.045
G17,2025-03-11 11:07:09,24208794.641,127218061.268
G12,2025-03-11 11:07:09,21926961.125,115226948.006
G06,2025-03-11 11:07:09,22800112.719,119815576.701
G09,2025-03-11 11:07:09,24573378.734,129133998.318
G22,2025-03-11 11:07:09,25255122.563,132716575.388
G13,2025-03-11 11:07:09,23103827.477,121411605.728
G25,2025-03-11 11:07:09,23388833.344,122909143.87
G15,2025-03-11 11:07:09,25276211.805,132827436.857
G11,2025-03-11 11:07:09,21837328.844,114756139.397
G05,2025-03-11 11:07:10,21070989.961,110729008.783
G19,2025-03-11 11:07:10,21787427.508,114493976.229
G20,2025-03-11 11:07:10,20601385.914,108261320.807
G17,2025-03-11 11:07:10,24209249.945,127220448.943
G12,2025-03-11 11:07:10,21927032.398,115227325.761
G06,2025-03-11 11:07:10,22800234.172,119816217.205
G09,2025-03-11 11:07:10,24573759.266,129136005.149
G22,2025-03-11 11:07:10,25255644.305,
G13,2025-03-11 11:07:10,23103136.328,121407974.006
G25,2025-03-11 11:07:10,23388598.297,122907908.854
G15,2025-03-11 11:07:10,25275456.883,132823468.936
G11,2025-03-11 11:07:10,21837295.234,114755962.232
G05,2025-03-11 11:07:11,21070686.789,110727415.65
G19,2025-03-11 11:07:11,21787801.297,114495941.946
G20,2025-03-11 11:07:11,20601498.156,108261910.849
G17,2025-03-11 11:07:11,24209704.367,127222836.865
G12,2025-03-11 11:07:11,21927104.508,115227704.052
G06,2025-03-11 11:07:11,22800356.398,119816857.669
G09,2025-03-11 11:07:11,24574140.883,129138012.36
G22,2025-03-11 11:07:11,25256167.109,132722060.302
G13,2025-03-11 11:07:11,23102445.164,121404342.254
G25,2025-03-11 11:07:11,23388363.18,122906674.372
G15,2025-03-11 11:07:11,25274701.375,132819500.831
G11,2025-03-11 11:07:11,21837261.313,114755785.06
G05,2025-03-11 11:07:12,21070383.766,110725823.009
G19,2025-03-11 11:07:12,21788175.32,114497908.135
G20,2025-03-11 11:07:12,20601610.68,108262501.235
G17,2025-03-11 11:07:12,24210158.484,127225225.085
G12,2025-03-11 11:07:12,21927176.523,115228082.93
G06,2025-03-11 11:07:12,22800477.375,119817498.165
G09,2025-03-11 11:07:12,24574522.328,129140020.015
G22,2025-03-11 11:07:12,25256689.391,132724802.511
G13,2025-03-11 11:07:12,23101753.758,121400710.536
G25,2025-03-11 11:07:12,23388128.039,122905440.467
G15,2025-03-11 11:07:12,25273946.219,132815532.612
G11,2025-03-11 11:07:12,21837227.758,114755607.931
G05,2025-03-11 11:07:13,21070080.758,110724230.86
G19,2025-03-11 11:07:13,21788550.07,114499874.766
G20,2025-03-11 11:07:13,20601723.383,108263091.943
G17,2025-03-11 11:07:13,24210613.445,127227613.593
G12,2025-03-11 11:07:13,21927248.875,115228462.385
G06,2025-03-11 11:07:13,22800599.438,119818138.661
G09,2025-03-11 11:07:13,24574904.297,129142028.116
G22,2025-03-11 11:07:13,25257211.086,132727544.523
G13,2025-03-11 11:07:13,23101062.438,121397078.826
G25,2025-03-11 11:07:13,23387893.273,122904207.142
G15,2025-03-11 11:07:13,25273190.344,132811564.235
G11,2025-03-11 11:07:13,21837194.141,114755430.828
G05,2025-03-11 11:07:14,21069778.383,110722639.145
G19,2025-03-11 11:07:14,21788923.938,114501841.796
G20,2025-03-11 11:07:14,20601835.57,108263682.925
G17,2025-03-11 11:07:14,24211067.852,127230002.318
G12,2025-03-11 11:07:14,21927321.398,115228842.353
G06,2025-03-11 11:07:14,22800721.719,119818779.108
G09,2025-03-11 11:07:14,24575287.047,129144036.556
G22,2025-03-11 11:07:14,25257732.703,132730286.389
G13,2025-03-11 11:07:14,23100370.555,121393447.076
G25,2025-03-11 11:07:14,23387659.156,122902974.319
G15,2025-03-11 11:07:14,25272435.258,132807595.683
G11,2025-03-11 11:07:14,21837160.43,114755253.699
G05,2025-03-11 11:07:15,21069475.336,110721047.926
G19,2025-03-11 11:07:15,21789298.664,114503809.27
G20,2025-03-11 11:07:15,20601948.125,108264274.224
G17,2025-03-11 11:07:15,24211522.188,127232391.319
G12,2025-03-11 11:07:15,21927393.508,115229222.897
G06,2025-03-11 11:07:15,22800844.305,119819419.568
G09,2025-03-11 11:07:15,24575669.805,129146045.432
G22,2025-03-11 11:07:15,25258254.383,132733028.03
G13,2025-03-11 11:07:15,23099679.891,121389815.343
G25,2025-03-11 11:07:15,23387423.742,122901742.056
G15,2025-03-11 11:07:15,25271680.938,132803626.998
G11,2025-03-11 11:07:15,21837126.695,114755076.593
G05,2025-03-11 11:07:16,21069173.023,110719457.224
G19,2025-03-11 11:07:16,21789673.148,114505777.212
G20,2025-03-11 11:07:16,20602060.93,108264865.862
G17,2025-03-11 11:07:16,24211977.617,127234780.625
G12,2025-03-11 11:07:16,21927466.227,115229604.036
G06,2025-03-11 11:07:16,22800965.68,119820060.046
G09,2025-03-11 11:07:16,24576052.797,129148054.755
G22,2025-03-11 11:07:16,25258776.094,132735769.536
G13,2025-03-11 11:07:16,23098987.656,121386183.643
G25,2025-03-11 11:07:16,23387189.406,122900510.363
G15,2025-03-11 11:07:16,25270925.992,132799658.197
G11,2025-03-11 11:07:16,21837093.008,114754899.533
G05,2025-03-11 11:07:17,21068870.289,110717867.025
G19,2025-03-11 11:07:17,21790047.43,114507745.609
G20,2025-03-11 11:07:17,20602173.43,108265457.843
G17,2025-03-11 11:07:17,24212432.133,127237170.223
G12,2025-03-11 11:07:17,21927539.188,115229985.762
G06,2025-03-11 11:07:17,22801087.469,119820700.537
G09,2025-03-11 11:07:17,24576435.828,129150064.49
G22,2025-03-11 11:07:17,25259296.672,132738510.917
G13,2025-03-11 11:07:17,23098296.0,121382551.963
G25,2025-03-11 11:07:17,23386954.852,122899279.268
G15,2025-03-11 11:07:17,25270169.992,132795689.27
G11,2025-03-11 11:07:17,21837059.328,114754722.511
G05,2025-03-11 11:07:18,21068567.648,110716277.268
G19,2025-03-11 11:07:18,21790422.086,114509714.418
G20,2025-03-11 11:07:18,20602285.82,108266050.094
G17,2025-03-11 11:07:18,24212885.859,127239560.03
G12,2025-03-11 11:07:18,21927611.961,115230368.016
G06,2025-03-11 11:07:18,22801209.656,119821340.993
G09,2025-03-11 11:07:18,24576818.008,129152074.617
G22,2025-03-11 11:07:18,25259819.547,132741252.074
G13,2025-03-11 11:07:18,23097605.383,121378920.264
G25,2025-03-11 11:07:18,23386721.43,122898048.673
G15,2025-03-11 11:07:18,25269415.508,132791720.162
G11,2025-03-11 11:07:18,21837025.953,114754545.467
G05,2025-03-11 11:07:19,21068265.211,110714687.945
G19,2025-03-11 11:07:19,21790797.055,114511683.617
G20,2025-03-11 11:07:19,20602398.797,108266642.619
G17,2025-03-11 11:07:19,24213340.484,127241950.092
G12,2025-03-11 11:07:19,21927684.414,115230750.796
G06,2025-03-11 11:07:19,22801331.367,119821981.407
G09,2025-03-11 11:07:19,24577200.688,129154085.121
G22,2025-03-11 11:07:19,25260340.5,132743992.995
G13,2025-03-11 11:07:19,23096914.938,121375288.523
G25,2025-03-11 11:07:19,23386487.859,122896818.621
G15,2025-03-11 11:07:19,25268660.328,132787750.865
G11,2025-03-11 11:07:19,21836992.141,114754368.406
G05,2025-03-11 11:07:20,21067962.992,110713099.1
G19,2025-03-11 11:07:20,21791171.836,114513653.261
G20,2025-03-11 11:07:20,20602511.445,108267235.456
G17,2025-03-11 11:07:20,24213796.133,127244340.409
G12,2025-03-11 11:07:20,21927757.641,115231134.129
G06,2025-03-11 11:07:20,22801453.203,119822621.81
G09,2025-03-11 11:07:20,24577583.648,129156096.037
G22,2025-03-11 11:07:20,25260860.828,132746733.753
G13,2025-03-11 11:07:20,23096223.75,121371656.787
G25,2025-03-11 11:07:20,23386252.914,122895589.098
G15,2025-03-11 11:07:20,25267904.266,132783781.41
G11,2025-03-11 11:07:20,21836958.227,114754191.357
G05,2025-03-11 11:07:21,21067660.664,110711510.76
G19,2025-03-11 11:07:21,21791546.828,114515623.354
G20,2025-03-11 11:07:21,20602624.078,108267828.611
G17,2025-03-11 11:07:21,24214250.695,127246731.001
G12,2025-03-11 11:07:21,21927831.117,115231518.043
G06,2025-03-11 11:07:21,22801574.742,119823262.224
G09,2025-03-11 11:07:21,24577965.555,129158107.381
G22,2025-03-11 11:07:21,25261383.477,132749474.351
G13,2025-03-11 11:07:21,23095532.648,121368025.079
G25,2025-03-11 11:07:21,23386019.695,122894360.151
G15,2025-03-11 11:07:21,25267148.984,132779811.816
G11,2025-03-11 11:07:21,21836924.648,114754014.333
G05,2025-03-11 11:07:22,21067358.625,110709922.941
G19,2025-03-11 11:07:22,21791921.867,114517593.942
G20,2025-03-11 11:07:22,20602736.656,108268422.143
G17,2025-03-11 11:07:22,24214706.164,127249121.925
G12,2025-03-11 11:07:22,21927903.68,115231902.585
G06,2025-03-11 11:07:22,22801696.586,119823902.689
G09,2025-03-11 11:07:22,24578348.43,129160119.191
G22,2025-03-11 11:07:22,25261904.75,132752214.845
G13,2025-03-11 11:07:22,23094841.906,121364393.434
G25,2025-03-11 11:07:22,23385785.313,122893131.825
G15,2025-03-11 11:07:22,25266393.602,132775842.13
G11,2025-03-11 11:07:22,21836890.977,114753837.387
G05,2025-03-11 11:07:23,21067056.469,110708335.564
G19,2025-03-11 11:07:23,21792296.711,114519564.935
G20,2025-03-11 11:07:23,20602850.063,108269015.955
G17,2025-03-11 11:07:23,24215160.852,127251513.089
G12,2025-03-11 11:07:23,21927977.242,115232287.658
G06,2025-03-11 11:07:23,22801818.273,119824543.124
G09,2025-03-11 11:07:23,24578731.313,129162131.395
G22,2025-03-11 11:07:23,25262426.539,132754955.15
G13,2025-03-11 11:07:23,23094151.109,121360761.76
G25,2025-03-11 11:07:23,23385552.531,122891904.034
G15,2025-03-11 11:07:23,25265638.734,132771872.283
G11,2025-03-11 11:07:23,21836856.641,114753660.429
G05,2025-03-11 11:07:24,21066754.742,110706748.701
G19,2025-03-11 11:07:24,21792672.273,114521536.396
G20,2025-03-11 11:07:24,20602963.039,108269610.113
G17,2025-03-11 11:07:24,24215616.563,127253904.562
G12,2025-03-11 11:07:24,21928050.609,115232673.33
G06,2025-03-11 11:07:24,22801940.039,119825183.578
G09,2025-03-11 11:07:24,24579113.859,129164144.06
G22,2025-03-11 11:07:24,25262947.219,132757695.269
G13,2025-03-11 11:07:24,23093460.133,121357130.143
G25,2025-03-11 11:07:24,23385318.297,122890676.822
G15,2025-03-11 11:07:24,25264884.0,132767902.315
G11,2025-03-11 11:07:24,21836823.5,114753483.525
G05,2025-03-11 11:07:25,21066452.672,110705162.321
G19,2025-03-11 11:07:25,21793047.57,114523508.298
G20,2025-03-11 11:07:25,20603076.594,108270204.581
G17,2025-03-11 11:07:25,24216072.359,127256296.289
G12,2025-03-11 11:07:25,21928124.063,115233059.566
G06,2025-03-11 11:07:25,22802062.156,119825824.028
G09,2025-03-11 11:07:25,24579494.734,129166157.12
G22,2025-03-11 11:07:25,25263468.086,132760435.236
G13,2025-03-11 11:07:25,23092769.344,121353498.517
G25,2025-03-11 11:07:25,23385085.195,122889450.165
G15,2025-03-11 11:07:25,25264128.344,132763932.209
G11,2025-03-11 11:07:25,21836789.68,114753306.636
G05,2025-03-11 11:07:26,21066150.797,110703576.385
G19,2025-03-11 11:07:26,21793422.609,114525480.609
G20,2025-03-11 11:07:26,20603189.836,108270799.338
G17,2025-03-11 11:07:26,24216526.281,127258688.275
G12,2025-03-11 11:07:26,21928197.391,115233446.338
G06,2025-03-11 11:07:26,22802184.023,119826464.462
G09,2025-03-11 11:07:26,24579877.43,129168170.592
G22,2025-03-11 11:07:26,25263989.945,132763175.001
G13,2025-03-11 11:07:26,23092077.914,121349866.871
G25,2025-03-11 11:07:26,23384851.555,122888224.024
G15,2025-03-11 11:07:26,25263373.406,132759961.923
G11,2025-03-11 11:07:26,21836755.992,114753129.738
G05,2025-03-11 11:07:27,21065849.18,110701990.898
G19,2025-03-11 11:07:27,21793797.906,114527453.321
G20,2025-03-11 11:07:27,20603302.734,108271394.37
G17,2025-03-11 11:07:27,24216982.289,127261080.486
G12,2025-03-11 11:07:27,21928270.891,115233833.644
G06,2025-03-11 11:07:27,22802305.711,119827104.857
G09,2025-03-11 11:07:27,24580261.047,129170184.419
G22,2025-03-11 11:07:27,25264511.969,132765914.539
G13,2025-03-11 11:07:27,23091386.594,121346235.193
G25,2025-03-11 11:07:27,23384617.977,122886998.407
G15,2025-03-11 11:07:27,25262618.375,132755991.475
G11,2025-03-11 11:07:27,21836722.242,114752952.823
G05,2025-03-11 11:07:28,21065547.18,110700405.854
G19,2025-03-11 11:07:28,21794173.266,114529426.442
G20,2025-03-11 11:07:28,20603416.633,108271989.684
G17,2025-03-11 11:07:28,24217437.625,127263472.947
G12,2025-03-11 11:07:28,21928344.859,115234221.476
G06,2025-03-11 11:07:28,22802427.859,119827745.21
G09,2025-03-11 11:07:28,24580644.938,129172198.633
G22,2025-03-11 11:07:28,25265032.93,
G13,2025-03-11 11:07:28,23090694.727,121342603.486
G25,2025-03-11 11:07:28,23384384.539,122885773.316
G15,2025-03-11 11:07:28,25261861.867,132752020.845
G11,2025-03-11 11:07:28,21836688.375,114752775.889
G05,2025-03-11 11:07:29,21065245.922,110698821.326
G19,2025-03-11 11:07:29,21794549.117,114531400.045
G20,2025-03-11 11:07:29,20603529.82,108272585.354
G17,2025-03-11 11:07:29,24217892.023,127265865.692
G12,2025-03-11 11:07:29,21928419.297,115234609.919
G06,2025-03-11 11:07:29,22802549.656,119828385.603
G09,2025-03-11 11:07:29,24581028.578,129174213.314
G22,2025-03-11 11:07:29,25265552.945,132771393.0801
G13,2025-03-11 11:07:29,23090004.172,121338971.836
G25,2025-03-11 11:07:29,23384151.578,122884548.827
G15,2025-03-11 11:07:29,25261106.445,132748050.096
G11,2025-03-11 11:07:29,21836654.508,114752599.019
G05,2025-03-11 11:07:30,21064944.289,110697237.291
G19,2025-03-11 11:07:30,21794925.07,114533374.113
G20,2025-03-11 11:07:30,20603643.477,108273181.357
G17,2025-03-11 11:07:30,24218347.945,127268258.747
G12,2025-03-11 11:07:30,21928492.93,115234998.947
G06,2025-03-11 11:07:30,22802672.016,119829026.011
G09,2025-03-11 11:07:30,24581412.211,129176228.434
G22,2025-03-11 11:07:30,25266075.398,
G13,2025-03-11 11:07:30,23089313.398,121335340.214
G25,2025-03-11 11:07:30,23383918.094,122883324.907
G15,2025-03-11 11:07:30,25260350.773,132744079.239
G11,2025-03-11 11:07:30,21836621.414,114752422.183
G05,2025-03-11 11:07:31,21064642.75,110695653.732
G19,2025-03-11 11:07:31,21795300.695,114535348.612
G20,2025-03-11 11:07:31,20603756.641,108273777.679
G17,2025-03-11 11:07:31,24218803.727,127270652.076
G12,2025-03-11 11:07:31,21928567.07,115235388.541
G06,2025-03-11 11:07:31,22802793.766,119829666.431
G09,2025-03-11 11:07:31,24581797.008,129178243.969
G22,2025-03-11 11:07:31,25266596.492,132776871.0871
G13,2025-03-11 11:07:31,23088622.5,121331708.616
G25,2025-03-11 11:07:31,23383686.539,122882101.564
G15,2025-03-11 11:07:31,25259594.609,132740108.24
G11,2025-03-11 11:07:31,21836587.672,114752245.376
G05,2025-03-11 11:07:32,21064341.969,110694070.644
G19,2025-03-11 11:07:32,21795676.0,114537323.552
G20,2025-03-11 11:07:32,20603870.234,108274374.308
G17,2025-03-11 11:07:32,24219258.328,127273045.665
G12,2025-03-11 11:07:32,21928642.008,115235778.688
G06,2025-03-11 11:07:32,22802915.82,119830306.825
G09,2025-03-11 11:07:32,24582181.109,129180259.897
G22,2025-03-11 11:07:32,25267117.977,132779609.799
G13,2025-03-11 11:07:32,23087931.094,121328077.016
G25,2025-03-11 11:07:32,23383453.375,122880878.759
G15,2025-03-11 11:07:32,25258838.836,132736137.08
G11,2025-03-11 11:07:32,21836554.133,114752068.578
G05,2025-03-11 11:07:33,21064040.406,110692487.953
G19,2025-03-11 11:07:33,21796052.031,114539298.855
G20,2025-03-11 11:07:33,20603983.336,108274971.178
G17,2025-03-11 11:07:33,24219714.547,127275439.454
G12,2025-03-11 11:07:33,21928715.969,115236169.322
G06,2025-03-11 11:07:33,22803037.539,119830947.157
G09,2025-03-11 11:07:33,24582565.375,129182276.183
G22,2025-03-11 11:07:33,25267638.445,132782348.251
G13,2025-03-11 11:07:33,23087239.875,121324445.339
G25,2025-03-11 11:07:33,23383220.43,122879656.435
G15,2025-03-11 11:07:33,25258083.078,132732165.697
G11,2025-03-11 11:07:33,21836520.297,114751891.724
G05,2025-03-11 11:07:34,21063739.195,110690905.742
G19,2025-03-11 11:07:34,21796427.93,114541274.573
G20,2025-03-11 11:07:34,20604097.063,108275568.334
G17,2025-03-11 11:07:34,24220170.141,127277833.487
G12,2025-03-11 11:07:34,21928790.492,115236560.496
G06,2025-03-11 11:07:34,22803159.109,119831587.455
G09,2025-03-11 11:07:34,24582949.242,129184292.835
G22,2025-03-11 11:07:34,25268160.508,
G13,2025-03-11 11:07:34,23086549.117,121320813.653
G25,2025-03-11 11:07:34,23382987.766,122878434.646
G15,2025-03-11 11:07:34,25257326.992,132728194.163
G11,2025-03-11 11:07:34,21836487.172,114751714.864
G05,2025-03-11 11:07:35,21063438.5,110689324.003
G19,2025-03-11 11:07:35,21796804.711,114543250.729
G20,2025-03-11 11:07:35,20604210.625,108276165.805
G17,2025-03-11 11:07:35,24220626.43,127280227.794
G12,2025-03-11 11:07:35,21928865.023,115236952.235
G06,2025-03-11 11:07:35,22803281.227,119832227.742
G09,2025-03-11 11:07:35,24583332.594,
G22,2025-03-11 11:07:35,25268680.859,
G13,2025-03-11 11:07:35,23085858.57,121317181.975
G25,2025-03-11 11:07:35,23382755.391,122877213.413
G15,2025-03-11 11:07:35,25256571.016,132724222.472
G11,2025-03-11 11:07:35,21836453.281,114751538.02
G05,2025-03-11 11:07:36,21063137.484,110687742.801
G19,2025-03-11 11:07:36,21797180.25,114545227.363
G20,2025-03-11 11:07:36,20604324.0,108276763.632
G17,2025-03-11 11:07:36,24221082.344,127282622.388
